,Last_Move_Quality_Depth_1,Last_Move_Quality_Depth_2,Last_Move_Quality_Depth_3,Last_Move_Quality_Depth_4,Last_Move_Quality_Depth_5,Last_Move_Quality_Depth_6,Last_Move_Quality_Depth_7,Last_Move_Quality_Depth_8,white_active,game_id,move_ply,rt,move,time_control,active_elo,board
495,-0.007758269087179661,0.028695426733278476,-0.14081212245550673,-0.11577574625695539,0.014267428514356355,0.009298591169561443,0.04554770399853378,-0.019346062794249018,False,XCAh8ofi,51.0,1.0,e6e5,60+0,2006.0,r1b1Q3/pp3p1p/k3p3/P7/2p2b2/6q1/1PK1P3/R2R4 b - - 1 26
496,-0.5628012912828332,-0.6079092882275648,-0.687040305084762,-0.6851817130368084,-0.663135068907484,-0.7451893438926324,-0.6935066607498457,-0.7248880094235987,True,XCAh8ofi,52.0,2.0,d1d6,60+0,2109.0,r1b1Q3/pp3p1p/k7/P3p3/2p2b2/6q1/1PK1P3/R2R4 w - - 0 27
497,0.9592408839751897,0.9592408839751897,0.9054465233044762,0.8631241954551157,0.8723964812898126,0.8480497053309171,0.8584902465104997,0.919866805047399,False,XCAh8ofi,53.0,2.0,b7b6,60+0,2006.0,r1b1Q3/pp3p1p/k2R4/P3p3/2p2b2/6q1/1PK1P3/R7 b - - 1 27
498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,XCAh8ofi,54.0,0.0,a5b6,60+0,2109.0,r1b1Q3/p4p1p/kp1R4/P3p3/2p2b2/6q1/1PK1P3/R7 w - - 0 28
499,0.8982526093733199,0.6943030036070557,0.8897890799591895,0.6671330616981037,0.6021605293701919,0.5404739676054646,0.716731697476165,0.8011057671527131,False,XCAh8ofi,55.0,3.0,a6b7,60+0,2006.0,r1b1Q3/p4p1p/kP1R4/4p3/2p2b2/6q1/1PK1P3/R7 b - - 0 28
500,0.06523870122850206,0.0553194986908061,0.01811918683542313,0.01811918683542313,0.01811918683542313,0.0,0.0,0.0,True,XCAh8ofi,56.0,2.0,e8e7,60+0,2109.0,r1b1Q3/pk3p1p/1P1R4/4p3/2p2b2/6q1/1PK1P3/R7 w - - 1 29
501,0.2816092760387324,0.8711609140667053,0.23628640030837722,0.22357224255821395,0.572886120014452,0.4459406801696596,0.48933990181020187,0.5483288939646869,False,XCAh8ofi,57.0,2.0,b7b8,60+0,2006.0,r1b5/pk2Qp1p/1P1R4/4p3/2p2b2/6q1/1PK1P3/R7 b - - 2 29
502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,XCAh8ofi,58.0,0.0,e7c7,60+0,2109.0,rkb5/p3Qp1p/1P1R4/4p3/2p2b2/6q1/1PK1P3/R7 w - - 3 30
503,0.645716731356206,0.5900655160817214,0.6318458709338388,0.6523105242191929,0.6948583581412515,0.6431656705541199,0.7317055089342466,0.6292522781833749,,,,,,,,
504,0.008332543061044362,-0.07719109772986799,0.04898947361413719,0.1413939602326485,0.013884118096073594,0.2569016592235722,0.017782296727128832,0.010547520497193985,True,YTMw59eN,4.0,4.0,d2d4,300+0,1702.0,rnbqkbnr/pp1p1ppp/4p3/2p5/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 0 3
505,0.0066799149470425645,0.005009824138195507,-0.017236977524915043,0.05714911268926581,0.0388996067610064,0.0,0.021684223505995637,0.021149982542964296,False,YTMw59eN,5.0,0.0,d7d5,300+0,1678.0,rnbqkbnr/pp1p1ppp/4p3/2p5/3PP3/5N2/PPP2PPP/RNBQKB1R b KQkq - 0 3
506,0.007182389646381515,-0.324083423371473,0.007159681228730452,0.12222475163967683,0.040571705092403376,-0.040521769632309246,0.0049158194690549495,0.022511079207853668,True,YTMw59eN,6.0,7.0,e4e5,300+0,1702.0,rnbqkbnr/pp3ppp/4p3/2pp4/3PP3/5N2/PPP2PPP/RNBQKB1R w KQkq - 0 4
507,-0.007791435696703042,-0.018351351696374585,-0.007791435696703042,-0.009458373626790972,-0.022217749073478565,0.006107892057283626,0.0016695366422799784,-0.02223562201346113,False,YTMw59eN,7.0,2.0,f7f6,300+0,1678.0,rnbqkbnr/pp3ppp/4p3/2ppP3/3P4/5N2/PPP2PPP/RNBQKB1R b KQkq - 0 4
508,0.0044456061378250755,-0.007774186770946878,-0.010568830024994091,-0.0011113039705152872,-0.012773514435622801,-0.007767730977582765,-0.017728536304084774,-0.00998821127244598,True,YTMw59eN,8.0,7.0,f1b5,300+0,1702.0,rnbqkbnr/pp4pp/4pp2/2ppP3/3P4/5N2/PPP2PPP/RNBQKB1R w KQkq - 0 5
509,0.0,0.016140710203039144,-0.0027830661093405373,0.0,-0.0005562061386464867,0.021701491830277586,0.022815472967994244,0.031136477640687943,False,YTMw59eN,9.0,2.0,b8c6,300+0,1678.0,rnbqkbnr/pp4pp/4pp2/1BppP3/3P4/5N2/PPP2PPP/RNBQK2R b KQkq - 1 5
510,0.10071676641852279,0.12267592148471684,0.10176063310778061,0.08572447477083245,0.11185853336208584,0.11052287744047407,0.09402676158293333,0.06952531587836086,True,YTMw59eN,10.0,1.0,b5c6,300+0,1702.0,r1bqkbnr/pp4pp/2n1pp2/1BppP3/3P4/5N2/PPP2PPP/RNBQK2R w KQkq - 2 6
511,0.1300063537231182,0.29250827747227703,-0.020036348163923745,-0.012794253741613637,-0.017254965149702706,0.03499296100406579,-0.0022266562828915926,-0.011126509462580647,False,YTMw59eN,11.0,1.0,b7c6,300+0,1678.0,r1bqkbnr/pp4pp/2B1pp2/2ppP3/3P4/5N2/PPP2PPP/RNBQK2R b KQkq - 0 6
512,0.41041261401698637,0.41041261401698637,0.41041261401698637,0.4252737210070101,0.4278404201461742,0.41931793391770533,0.43389356676946644,0.419360143675228,True,YTMw59eN,12.0,2.0,c2c3,300+0,1702.0,r1bqkbnr/p5pp/2p1pp2/2ppP3/3P4/5N2/PPP2PPP/RNBQK2R w KQkq - 0 7
513,0.002224726086691442,0.0655732150879148,-0.02217191214874703,0.010477552787872157,0.009357861288233793,0.0265762642719371,0.0016568032083481565,0.021586145156769043,False,YTMw59eN,13.0,2.0,d8b6,300+0,1678.0,r1bqkbnr/p5pp/2p1pp2/2ppP3/3P4/2P2N2/PP3PPP/RNBQK2R b KQkq - 0 7
514,-0.016697681691893007,0.0,0.007232269523887891,-0.006671767615604729,-0.019454831980766363,0.007770612333036442,0.007780416890148634,0.0011123016417007303,True,YTMw59eN,14.0,3.0,e1g1,300+0,1702.0,r1b1kbnr/p5pp/1qp1pp2/2ppP3/3P4/2P2N2/PP3PPP/RNBQK2R w KQkq - 1 8
515,0.032778843410742775,0.07287413004038212,0.07319231354666944,0.05668364581712376,0.09486160270888222,0.059463690404757574,0.06937792642281759,0.05949324167114195,False,YTMw59eN,15.0,2.0,c8a6,300+0,1678.0,r1b1kbnr/p5pp/1qp1pp2/2ppP3/3P4/2P2N2/PP3PPP/RNBQ1RK1 b kq - 2 8
516,-0.007203390320847491,-0.10060468077231477,-0.1072425591256746,-0.03256308066788072,-0.03860041546950588,-0.05889073321555671,-0.041377383275109314,-0.02509313521568035,True,YTMw59eN,16.0,2.0,f1e1,300+0,1702.0,r3kbnr/p5pp/bqp1pp2/2ppP3/3P4/2P2N2/PP3PPP/RNBQ1RK1 w kq - 3 9
517,0.08382655017841328,0.11081447301944342,0.15173311863574618,0.06946290512624415,0.14405125890143805,0.11142119048078497,0.11525727929161445,0.11031984946332424,False,YTMw59eN,17.0,3.0,e8c8,300+0,1678.0,r3kbnr/p5pp/bqp1pp2/2ppP3/3P4/2P2N2/PP3PPP/RNBQR1K1 b kq - 4 9
518,0.0,0.0,0.0,-0.04002106753181034,-0.028775346502615484,0.0015327550784158817,-0.010769649664718939,0.03627670039624342,True,YTMw59eN,18.0,12.0,e5f6,300+0,1702.0,2kr1bnr/p5pp/bqp1pp2/2ppP3/3P4/2P2N2/PP3PPP/RNBQR1K1 w - - 5 10
519,0.06436900304151161,0.14765459124554098,0.09367081955031153,0.08480859666298801,0.045486772995880886,0.018646387167197798,0.026956063563571164,-0.0052040473269574505,False,YTMw59eN,19.0,4.0,g8f6,300+0,1678.0,2kr1bnr/p5pp/bqp1pP2/2pp4/3P4/2P2N2/PP3PPP/RNBQR1K1 b - - 0 10
